epoch_pct,data_idx,acc_real,acc_fake,loss_real,loss_fake,avg_confidence_real,avg_confidence_fake
0.054819,8192,0.996582,1.000000,0.007581,0.005749,0.995806,0.994267
0.219278,32768,0.999023,1.000000,0.000924,0.000707,0.999382,0.999293
0.383736,57344,0.996582,1.000000,0.010170,0.003544,0.993669,0.996464
0.548195,81920,0.998047,1.000000,0.010318,0.004004,0.993241,0.996005
0.712653,106496,0.994629,1.000000,0.025351,0.004897,0.991552,0.995116
0.877111,131072,0.997070,1.000000,0.015651,0.007088,0.989615,0.992940
1.041570,155648,0.999512,1.000000,0.011389,0.006435,0.989573,0.993589
1.206028,180224,1.000000,1.000000,0.012194,0.005605,0.988146,0.994413
1.370486,204800,0.999023,1.000000,0.011537,0.007039,0.989148,0.992994
1.534945,229376,1.000000,1.000000,0.014129,0.005472,0.986410,0.994624
1.699403,253952,1.000000,1.000000,0.010099,0.004617,0.990333,0.995435
1.863861,278528,1.000000,1.000000,0.007438,0.004350,0.992824,0.995670
2.028320,303104,0.997559,1.000000,0.009087,0.004357,0.992133,0.995659
2.192778,327680,0.998047,1.000000,0.011227,0.006589,0.990472,0.993449
2.357237,352256,0.994629,1.000000,0.016837,0.006597,0.987226,0.993454
2.521695,376832,0.993164,1.000000,0.025650,0.007341,0.984439,0.992725
2.686153,401408,0.994629,1.000000,0.022448,0.008847,0.985063,0.991245
2.850612,425984,0.991699,1.000000,0.027732,0.014106,0.981129,0.986088
3.015070,450560,0.983887,1.000000,0.040951,0.014482,0.975456,0.985736
3.179528,475136,0.987305,1.000000,0.044136,0.027982,0.967157,0.973125
3.343987,499712,0.979980,1.000000,0.044187,0.015828,0.976241,0.984364
3.508445,524288,0.962891,1.000000,0.081309,0.041609,0.946642,0.959515
3.672903,548864,0.982422,1.000000,0.052152,0.040761,0.961479,0.960279
3.837362,573440,0.985840,1.000000,0.046180,0.023482,0.967502,0.976913
4.001820,598016,0.991699,1.000000,0.070095,0.055003,0.939187,0.947173
4.166279,622592,0.988281,1.000000,0.074320,0.071315,0.936520,0.931745
4.330737,647168,0.983887,1.000000,0.072948,0.058042,0.939468,0.943831
4.495195,671744,0.989258,1.000000,0.065157,0.058924,0.944912,0.943024
4.659654,696320,0.979980,1.000000,0.070035,0.063752,0.943370,0.938466
4.824112,720896,0.992188,1.000000,0.022107,0.011793,0.984430,0.988301
4.988570,745472,0.997559,1.000000,0.010782,0.023661,0.992043,0.976712
5.153029,770048,0.989746,1.000000,0.027572,0.016844,0.981217,0.983347
5.317487,794624,0.981934,1.000000,0.048746,0.016944,0.967845,0.983257
5.481945,819200,0.990723,1.000000,0.029638,0.030867,0.977607,0.969877
5.646404,843776,0.985840,1.000000,0.055343,0.024581,0.958706,0.975778
5.810862,868352,0.981934,1.000000,0.052617,0.019099,0.962236,0.981120
5.975321,892928,0.985352,1.000000,0.047435,0.018991,0.968205,0.981266
6.139779,917504,0.984375,1.000000,0.053598,0.033868,0.964067,0.966824
6.304237,942080,0.983887,1.000000,0.047941,0.020063,0.964582,0.980249
6.468696,966656,0.987793,1.000000,0.040534,0.028016,0.971064,0.972418
6.633154,991232,0.989258,1.000000,0.036869,0.022263,0.970477,0.978015
6.797612,1015808,0.981445,1.000000,0.056502,0.039979,0.957687,0.960946
6.962071,1040384,0.985352,1.000000,0.045323,0.025432,0.964380,0.974967
7.126529,1064960,0.983887,1.000000,0.050178,0.019976,0.962078,0.980279
7.290987,1089536,0.974609,1.000000,0.068175,0.021944,0.952585,0.978380
7.455446,1114112,0.983398,1.000000,0.055281,0.022887,0.959600,0.977473
7.619904,1138688,0.989258,1.000000,0.044205,0.030278,0.963943,0.970325
7.784363,1163264,0.920410,1.000000,0.195688,0.167325,0.850030,0.847364
7.948821,1187840,0.984863,1.000000,0.045139,0.038014,0.966425,0.962924
8.113279,1212416,0.969727,1.000000,0.107112,0.119984,0.915777,0.887992
8.277738,1236992,0.948730,1.000000,0.150948,0.116670,0.884335,0.892129
8.442196,1261568,0.989258,1.000000,0.066382,0.032630,0.945465,0.968334
8.606654,1286144,0.992676,1.000000,0.024965,0.017058,0.980978,0.983137
8.771113,1310720,0.988770,1.000000,0.057603,0.051938,0.953932,0.949533
8.935571,1335296,0.976074,1.000000,0.085139,0.051082,0.934085,0.950345
9.100029,1359872,0.994141,1.000000,0.038603,0.021255,0.967288,0.979041
9.264488,1384448,0.987305,1.000000,0.044171,0.022787,0.968370,0.977568
9.428946,1409024,0.984863,1.000000,0.049748,0.024868,0.961244,0.975603
9.593405,1433600,0.991211,1.000000,0.039581,0.018281,0.970955,0.981952
9.757863,1458176,0.990723,1.000000,0.028384,0.012858,0.978920,0.987253
9.922321,1482752,0.987305,1.000000,0.047174,0.015439,0.965566,0.984724
10.086780,1507328,0.984375,1.000000,0.059624,0.015482,0.952673,0.984680
10.251238,1531904,0.988281,1.000000,0.041076,0.013796,0.969406,0.986325
10.415696,1556480,0.988281,1.000000,0.047430,0.022241,0.965352,0.978130
10.580155,1581056,0.978516,1.000000,0.082093,0.044569,0.941987,0.957551
10.744613,1605632,0.970215,1.000000,0.110908,0.056904,0.913995,0.945189
10.909071,1630208,0.988770,0.999023,0.048262,0.070250,0.965611,0.933536
11.073530,1654784,0.987793,1.000000,0.038047,0.015930,0.977149,0.984346
11.237988,1679360,0.965332,1.000000,0.147161,0.164240,0.882039,0.850465
11.402447,1703936,0.936035,1.000000,0.203674,0.170395,0.843997,0.844553
11.566905,1728512,0.956543,1.000000,0.142903,0.105573,0.889335,0.901334
11.731363,1753088,0.978027,1.000000,0.103364,0.095638,0.916089,0.909938
11.895822,1777664,0.943359,1.000000,0.169560,0.108376,0.867806,0.899343
12.060280,1802240,0.983887,0.999512,0.076768,0.088178,0.939170,0.916751
12.224738,1826816,0.996094,1.000000,0.019080,0.006927,0.983455,0.993128
12.389197,1851392,0.971680,0.999023,0.078412,0.038947,0.945773,0.962632
12.553655,1875968,0.976562,1.000000,0.066479,0.003115,0.961176,0.996898
12.718113,1900544,0.945312,1.000000,0.151911,0.082910,0.887143,0.921020
12.882572,1925120,0.936523,0.994629,0.206922,0.138366,0.837656,0.874125
13.047030,1949696,0.999023,0.976562,0.009203,0.229809,0.992478,0.807077
13.211489,1974272,0.976562,0.998535,0.126597,0.131025,0.896738,0.880162
13.375947,1998848,0.965332,0.999512,0.108082,0.032358,0.918738,0.968556
13.540405,2023424,0.997559,0.999512,0.029169,0.020669,0.974804,0.979881
13.704864,2048000,0.980469,1.000000,0.110803,0.098851,0.906545,0.907162
13.869322,2072576,0.957520,1.000000,0.166340,0.139378,0.867797,0.871450
14.033780,2097152,0.986328,0.999512,0.043912,0.041942,0.968533,0.959588
14.198239,2121728,0.992676,1.000000,0.028313,0.033890,0.979863,0.967117
14.362697,2146304,0.978516,0.999023,0.104751,0.085441,0.914867,0.919284
14.527155,2170880,0.974609,1.000000,0.064901,0.016695,0.958010,0.983615
14.691614,2195456,0.947754,1.000000,0.171676,0.115896,0.868692,0.891674
14.856072,2220032,0.979004,1.000000,0.056562,0.028235,0.964463,0.972797
15.020531,2244608,0.972168,0.999512,0.115408,0.110751,0.908195,0.896242
15.184989,2269184,0.959473,0.998047,0.111655,0.086086,0.921083,0.919960
15.349447,2293760,0.972168,0.999512,0.100484,0.062348,0.918854,0.940385
15.513906,2318336,0.979004,0.998535,0.073277,0.040069,0.958122,0.961677
15.678364,2342912,0.991699,0.999512,0.056914,0.051006,0.950932,0.950890
15.842822,2367488,0.990234,1.000000,0.068426,0.043371,0.940994,0.958047
16.007281,2392064,0.977539,1.000000,0.069295,0.077291,0.948577,0.927240
16.171739,2416640,0.969238,1.000000,0.116714,0.059775,0.909534,0.942859
16.336197,2441216,0.993652,0.999512,0.042805,0.019504,0.964912,0.980915
16.500656,2465792,0.972168,1.000000,0.079745,0.041088,0.942042,0.960323
16.665114,2490368,0.965820,0.998535,0.150707,0.112360,0.878216,0.896596
16.829573,2514944,0.979492,0.999512,0.078554,0.024558,0.941328,0.976181
16.994031,2539520,0.991699,1.000000,0.090036,0.084105,0.920768,0.920676
17.158489,2564096,0.988770,0.999023,0.048321,0.062779,0.968678,0.940550
17.322948,2588672,0.976074,0.999023,0.086020,0.040850,0.945629,0.961533
17.487406,2613248,0.976074,1.000000,0.075122,0.030552,0.952395,0.970517
17.651864,2637824,0.972168,0.999512,0.102249,0.104122,0.917634,0.903826
17.816323,2662400,0.995117,1.000000,0.026784,0.008042,0.976876,0.992159
17.980781,2686976,0.975586,1.000000,0.114232,0.076258,0.907505,0.927926
18.145239,2711552,0.981445,0.999512,0.067260,0.045077,0.949662,0.957485
18.309698,2736128,0.947754,0.995117,0.203887,0.163362,0.839880,0.855044
18.474156,2760704,0.977051,0.999512,0.079263,0.026049,0.941954,0.974724
18.638615,2785280,0.992188,1.000000,0.050723,0.024208,0.956503,0.976354
18.803073,2809856,0.984863,0.999512,0.096984,0.101829,0.917548,0.904674
18.967531,2834432,0.961914,0.999023,0.151270,0.124725,0.880479,0.884809
19.131990,2859008,0.986816,1.000000,0.043260,0.018404,0.971880,0.981928
19.296448,2883584,0.986816,1.000000,0.043410,0.042844,0.968107,0.958805
19.460906,2908160,0.979004,1.000000,0.115210,0.156322,0.903963,0.858401
19.625365,2932736,0.974121,0.998047,0.116923,0.133906,0.903687,0.877702
19.789823,2957312,0.988281,1.000000,0.033467,0.039394,0.976740,0.962067
19.954281,2981888,0.996094,1.000000,0.047327,0.045908,0.956763,0.955636
20.118740,3006464,0.962402,0.995117,0.174102,0.121465,0.859732,0.889717
20.283198,3031040,0.992188,1.000000,0.024756,0.047597,0.982273,0.954512
20.447657,3055616,0.999023,1.000000,0.016527,0.017064,0.984498,0.983203
20.612115,3080192,0.966797,0.999512,0.101951,0.116086,0.923339,0.893533
20.776573,3104768,0.991699,0.998047,0.080083,0.063966,0.930267,0.940105
20.941032,3129344,0.975586,0.999512,0.074073,0.044098,0.954870,0.959146
21.105490,3153920,0.960449,0.999512,0.144204,0.084505,0.887986,0.920652
21.269948,3178496,0.987793,1.000000,0.039876,0.018734,0.973926,0.981887
21.434407,3203072,0.956543,1.000000,0.120286,0.059909,0.920335,0.943403
21.598865,3227648,0.993652,1.000000,0.063159,0.053928,0.944898,0.948139
21.763323,3252224,0.911133,0.999023,0.223751,0.104071,0.835841,0.904018
21.927782,3276800,0.975586,1.000000,0.114158,0.063306,0.906075,0.939851
22.092240,3301376,0.984863,1.000000,0.040416,0.004495,0.974050,0.995647
22.256699,3325952,0.966309,0.997559,0.105872,0.093289,0.925325,0.914263
22.421157,3350528,0.961426,0.999512,0.108315,0.052369,0.917280,0.950118
22.585615,3375104,0.981934,1.000000,0.076487,0.017565,0.939709,0.982784
22.750074,3399680,0.978516,1.000000,0.115815,0.087156,0.903430,0.917936
22.914532,3424256,0.958984,1.000000,0.166172,0.118440,0.865756,0.890881
23.078990,3448832,0.987793,0.997559,0.034477,0.053863,0.974151,0.949594
23.243449,3473408,0.990723,1.000000,0.025226,0.033028,0.982812,0.968233
23.407907,3497984,0.970215,0.999023,0.119211,0.124167,0.903330,0.885933
23.572365,3522560,0.985840,0.998535,0.087547,0.061656,0.924573,0.941345
23.736824,3547136,0.990723,1.000000,0.081420,0.087942,0.929563,0.917058
23.901282,3571712,1.000000,1.000000,0.015452,0.015509,0.985013,0.984674
24.065741,3596288,0.989746,0.998535,0.098494,0.108751,0.913453,0.899178
24.230199,3620864,0.992188,0.999023,0.083417,0.135429,0.926447,0.876428
24.394657,3645440,0.961426,0.998047,0.141070,0.141709,0.888491,0.871089
24.559116,3670016,0.983398,0.999023,0.060765,0.043165,0.957005,0.959021
24.723574,3694592,1.000000,1.000000,0.014654,0.016719,0.985799,0.983533
24.888032,3719168,0.989746,0.999512,0.032987,0.059265,0.978204,0.943936
25.052491,3743744,0.957520,1.000000,0.117954,0.042669,0.921897,0.958905
25.216949,3768320,0.999512,1.000000,0.019398,0.022264,0.981562,0.978097
25.381407,3792896,0.928711,1.000000,0.217091,0.127042,0.833343,0.883282
25.545866,3817472,0.982422,1.000000,0.104582,0.072664,0.912790,0.930607
25.710324,3842048,0.964844,1.000000,0.094377,0.017499,0.939031,0.982784
25.874783,3866624,0.955078,1.000000,0.170783,0.129789,0.864144,0.880260
26.039241,3891200,0.986816,1.000000,0.039267,0.053215,0.973424,0.949529
26.203699,3915776,0.998535,1.000000,0.018350,0.015234,0.982609,0.984982
26.368158,3940352,0.986816,1.000000,0.040836,0.028234,0.974933,0.972864
26.532616,3964928,0.958984,1.000000,0.106705,0.047216,0.933982,0.954966
26.697074,3989504,0.999512,0.998535,0.018836,0.018794,0.981867,0.981947
26.861533,4014080,0.993164,1.000000,0.024467,0.027233,0.982645,0.973631
27.025991,4038656,0.955078,0.998535,0.149532,0.098493,0.887037,0.909517
27.190449,4063232,0.996582,1.000000,0.049478,0.044014,0.954531,0.957400
27.354908,4087808,0.940918,0.998535,0.152203,0.096478,0.890625,0.911021
27.519366,4112384,1.000000,1.000000,0.024553,0.022659,0.976447,0.977888
27.683825,4136960,0.987305,1.000000,0.100088,0.083084,0.913757,0.921915
27.848283,4161536,0.981934,1.000000,0.093630,0.064486,0.924484,0.938434
28.012741,4186112,0.973633,1.000000,0.081049,0.057770,0.940587,0.944982
28.177200,4210688,0.999023,1.000000,0.023090,0.013904,0.978444,0.986352
28.341658,4235264,0.993164,1.000000,0.066653,0.044236,0.940769,0.957133
28.506116,4259840,0.980469,1.000000,0.098578,0.055869,0.920148,0.946369
28.670575,4284416,0.980469,1.000000,0.062137,0.020805,0.960503,0.979663
28.835033,4308992,0.915039,0.999512,0.223820,0.180987,0.837562,0.838799
28.999491,4333568,0.948242,1.000000,0.187530,0.180896,0.850476,0.839066
29.163950,4358144,0.988281,0.999023,0.034019,0.083103,0.974947,0.922802
29.328408,4382720,0.989746,1.000000,0.030387,0.026810,0.979212,0.974310
29.492867,4407296,0.993652,1.000000,0.067222,0.065481,0.939694,0.937222
29.657325,4431872,0.952148,1.000000,0.176069,0.116256,0.861857,0.891936
29.821783,4456448,0.985352,1.000000,0.062822,0.027091,0.949011,0.973538
29.986242,4481024,0.908691,0.993164,0.243979,0.169994,0.817552,0.849189
30.150700,4505600,0.944336,1.000000,0.183915,0.117180,0.860112,0.891769
30.315158,4530176,0.970703,1.000000,0.101377,0.030193,0.931347,0.970655
30.479617,4554752,0.995117,1.000000,0.020073,0.015679,0.987361,0.984735
30.644075,4579328,0.996582,1.000000,0.061521,0.068157,0.943830,0.935240
30.808533,4603904,0.995117,1.000000,0.012233,0.007318,0.990885,0.992800
30.972992,4628480,0.927734,1.000000,0.178753,0.056677,0.879961,0.946086
