epoch_pct,data_idx,acc_real,acc_fake,loss_real,loss_fake,avg_confidence_real,avg_confidence_fake
0.045214,512,0.994141,1.000000,0.024448,0.024365,0.980837,0.975930
0.158248,1792,0.936035,1.000000,0.151620,0.013725,0.896361,0.986370
0.271282,3072,0.947266,1.000000,0.132530,0.027650,0.931802,0.972755
0.632992,7168,0.933105,0.999512,0.230325,0.080661,0.897237,0.924453
1.265984,14336,0.968750,0.995605,0.118541,0.099442,0.920558,0.910884
2.238078,25344,0.958984,0.995605,0.138796,0.066093,0.901243,0.940621
2.780643,31488,0.919434,0.991699,0.217353,0.087511,0.845434,0.921662
3.639703,41216,0.969727,0.960938,0.115028,0.140331,0.910419,0.887171
5.018721,56832,0.967285,0.976562,0.130034,0.111821,0.902700,0.906885
6.849876,77568,0.982910,0.993164,0.077945,0.071528,0.942160,0.936217
8.432356,95488,0.994141,0.950195,0.040391,0.199864,0.966824,0.840171
10.489580,118784,0.992188,0.943848,0.034626,0.207676,0.974181,0.838018
12.908513,146176,0.980957,0.991211,0.057551,0.086094,0.960546,0.925162
15.146591,171520,0.986328,0.947266,0.054185,0.210462,0.959464,0.832656
18.311551,207360,0.986328,0.957520,0.048702,0.172111,0.967769,0.865297
20.843518,236032,0.992676,0.907715,0.035156,0.274306,0.972553,0.795694
23.737195,268800,0.986328,0.958008,0.051972,0.172994,0.962208,0.862815
26.495231,300032,0.993164,0.763184,0.036555,0.465866,0.972137,0.686690
30.112328,340992,0.996582,0.768555,0.026072,0.464177,0.978429,0.687946
32.802543,371456,0.995117,0.801758,0.042348,0.414550,0.966021,0.701294
35.899682,406528,0.997070,0.468750,0.025645,0.880734,0.979146,0.495901
39.290710,444928,0.997070,0.674805,0.030197,0.576616,0.974252,0.621455
42.161780,477440,0.977539,0.965820,0.066965,0.155795,0.950398,0.872557
44.716355,506368,0.977051,0.947266,0.090883,0.209114,0.934021,0.836146
48.107383,544768,0.993652,0.646973,0.045019,0.591303,0.962324,0.611888
51.340162,581376,0.984375,0.926758,0.062869,0.228618,0.951245,0.821843
54.753797,620032,0.997559,0.424316,0.039265,0.869794,0.965967,0.482647
58.370894,660992,0.995117,0.762207,0.042631,0.471081,0.963485,0.670617
59.320381,671744,0.977539,0.947754,0.065549,0.191875,0.949603,0.847042
63.480042,718848,0.996094,0.661621,0.034348,0.608572,0.969656,0.610836
68.770046,778752,0.971191,0.965820,0.087032,0.150521,0.937284,0.877152
