epoch_pct,data_idx,acc_real,acc_fake,loss_real,loss_fake,avg_confidence_real,avg_confidence_fake
80.000000,160,0.989746,1.000000,0.111346,0.054786,0.902251,0.946688
1752.000000,3504,0.951660,0.978516,0.107328,0.114557,0.941578,0.913257
2436.000000,4872,0.974121,1.000000,0.149433,0.023731,0.875380,0.976590
3628.000000,7256,1.000000,1.000000,0.200574,0.007872,0.819181,0.992161
4124.000000,8248,0.987793,1.000000,0.042032,0.013081,0.966556,0.987143
4420.000000,8840,0.995605,0.992676,0.028992,0.146956,0.975763,0.878661
4788.000000,9576,0.950684,1.000000,0.130688,0.045927,0.919193,0.955181
5704.000000,11408,0.976562,1.000000,0.130341,0.110061,0.894454,0.896219
6088.000000,12176,0.978027,1.000000,0.111897,0.085701,0.908549,0.919187
6696.000000,13392,0.996582,0.909668,0.019849,0.164266,0.987527,0.900897
7296.000000,14592,1.000000,0.867188,0.024704,0.412176,0.976040,0.867053
7996.000000,15992,0.996094,0.985840,0.042503,0.106096,0.963536,0.909874
8668.000000,17336,0.997070,0.936523,0.011444,0.253438,0.991872,0.821223
9188.000000,18376,0.976074,0.956543,0.074019,0.135478,0.945772,0.892794
9824.000000,19648,0.985840,0.978516,0.111127,0.074983,0.902887,0.945074
10980.000000,21960,0.991699,0.979980,0.104303,0.118247,0.907249,0.903856
11772.000000,23544,0.982910,0.971680,0.095120,0.111137,0.921493,0.918252
12644.000000,25288,0.992676,1.000000,0.106862,0.094877,0.904970,0.910657
13440.000000,26880,0.920898,0.998535,0.274477,0.050744,0.796284,0.953456
14060.000000,28120,0.982910,0.985352,0.154741,0.070410,0.868295,0.940161
14592.000000,29184,0.984375,0.981445,0.106984,0.120791,0.910214,0.896283
15328.000000,30656,0.926758,0.999023,0.209033,0.035398,0.861520,0.966985
15968.000000,31936,0.953125,0.994629,0.179255,0.090114,0.864399,0.919280
16608.000000,33216,0.930664,0.997070,0.233750,0.051140,0.823288,0.952783
17108.000000,34216,0.979980,0.995605,0.119806,0.091052,0.899037,0.918151
17836.000000,35672,0.981445,0.958496,0.117084,0.137287,0.901403,0.890215
18684.000000,37368,0.960938,0.997559,0.175872,0.086010,0.860707,0.922716
19736.000000,39472,0.969238,0.938477,0.137187,0.148589,0.892125,0.885240
20592.000000,41184,0.971680,0.999512,0.132342,0.047035,0.895985,0.956316
21496.000000,42992,0.972656,0.945801,0.109626,0.128107,0.917358,0.900173
22244.000000,44488,0.968750,0.954102,0.123943,0.146938,0.903312,0.884099
23320.000000,46640,0.942871,0.948730,0.208768,0.122121,0.844449,0.909335
24648.000000,49296,0.985352,0.986816,0.090148,0.058219,0.923892,0.950886
25696.000000,51392,0.972656,1.000000,0.136116,0.084385,0.890111,0.924370
27088.000000,54176,0.983398,0.994629,0.090666,0.088944,0.925657,0.922591
28164.000000,56328,0.980957,0.999512,0.151538,0.059446,0.874985,0.945570
29124.000000,58248,0.984863,0.997559,0.137270,0.111890,0.882814,0.903017
30268.000000,60536,0.978027,0.905762,0.123788,0.183220,0.896858,0.861567
31168.000000,62336,0.960449,0.995605,0.181022,0.081288,0.854846,0.928016
32136.000000,64272,0.984375,0.983398,0.148930,0.116864,0.872289,0.904294
33280.000000,66560,0.989746,0.980957,0.097288,0.137537,0.916654,0.884541
34440.000000,68880,0.982910,0.992676,0.165784,0.077302,0.859662,0.932500
35376.000000,70752,0.977051,0.962891,0.117674,0.142513,0.906342,0.883435
36632.000000,73264,0.939453,0.986816,0.212449,0.061745,0.851348,0.947739
37528.000000,75056,0.980957,0.908691,0.115978,0.181732,0.906401,0.866655
38548.000000,77096,0.976074,0.978516,0.130007,0.079698,0.893167,0.933072
39660.000000,79320,0.978516,0.999023,0.131813,0.089151,0.893711,0.923422
40716.000000,81432,0.984375,0.998535,0.110492,0.064342,0.907681,0.941120
41940.000000,83880,0.987305,0.945801,0.127485,0.137488,0.890675,0.890611
42484.000000,84968,0.930664,1.000000,0.149887,0.055756,0.917572,0.946816
43176.000000,86352,0.947266,0.999512,0.223020,0.063681,0.827300,0.941960
43820.000000,87640,0.905273,1.000000,0.309783,0.041691,0.790943,0.962429
44800.000000,89600,0.964355,0.994141,0.160387,0.059357,0.874928,0.948576
45680.000000,91360,0.962891,0.988281,0.147419,0.096549,0.887015,0.917686
46368.000000,92736,0.981934,0.951660,0.066891,0.100409,0.951346,0.932051
47384.000000,94768,0.966309,1.000000,0.159553,0.066587,0.872336,0.941655
48364.000000,96728,0.954102,1.000000,0.231126,0.057073,0.817529,0.950307
49420.000000,98840,0.972656,0.962402,0.146541,0.102397,0.881378,0.918820
50196.000000,100392,0.902832,0.999023,0.239477,0.037979,0.834787,0.963721
50792.000000,101584,0.937988,1.000000,0.139751,0.121217,0.902183,0.894470
51608.000000,103216,0.992676,0.983398,0.068247,0.120004,0.940230,0.899022
52264.000000,104528,0.984863,0.999023,0.198243,0.051003,0.831033,0.952718
52808.000000,105616,0.930664,0.999512,0.253646,0.056998,0.829064,0.948102
53548.000000,107096,0.964355,0.995117,0.157602,0.086298,0.880955,0.923471
54400.000000,108800,0.962402,1.000000,0.202691,0.026087,0.836217,0.975072
54900.000000,109800,0.954102,0.982910,0.215071,0.064076,0.829618,0.945839
55520.000000,111040,0.979004,0.982910,0.116742,0.097037,0.909210,0.920874
56116.000000,112232,0.971191,0.994629,0.103591,0.056840,0.933398,0.951446
56848.000000,113696,0.986328,0.968750,0.117525,0.143685,0.900517,0.883442
57652.000000,115304,0.926758,0.953613,0.209473,0.106246,0.884221,0.919204
58528.000000,117056,0.976562,0.962402,0.130213,0.119171,0.896575,0.905664
59420.000000,118840,0.985352,0.976562,0.100371,0.053520,0.915634,0.958687
60256.000000,120512,0.979492,0.918457,0.129292,0.179012,0.900015,0.875759
61076.000000,122152,0.965820,0.997070,0.146168,0.072141,0.886459,0.935445
61784.000000,123568,0.885742,0.995605,0.322003,0.055348,0.807039,0.951672
62396.000000,124792,0.924316,1.000000,0.231748,0.042037,0.838777,0.960527
63176.000000,126352,0.928223,0.962891,0.192750,0.145274,0.880979,0.883811
64028.000000,128056,0.949219,1.000000,0.167988,0.036380,0.874983,0.965325
64724.000000,129448,0.954102,0.954590,0.180760,0.087398,0.878214,0.932332
65260.000000,130520,0.928711,0.861328,0.238593,0.228137,0.827806,0.840300
65896.000000,131792,0.977539,1.000000,0.099495,0.064587,0.923925,0.939765
66408.000000,132816,0.930176,1.000000,0.207935,0.047128,0.848578,0.957768
66964.000000,133928,0.950195,0.992188,0.151506,0.082733,0.901276,0.928426
67752.000000,135504,0.991699,0.905762,0.056923,0.193232,0.953352,0.912064
68364.000000,136728,0.889648,1.000000,0.236654,0.085297,0.842654,0.925935
68896.000000,137792,0.929199,0.979980,0.167790,0.087653,0.883161,0.927531
69384.000000,138768,0.906738,1.000000,0.192703,0.101004,0.881939,0.907789
70212.000000,140424,0.898926,1.000000,0.240877,0.067681,0.835518,0.937907
